CD_GRUPO,CD_CONTRATO_VENDA,ID_ORIGEM
1647921,164792216819600,581
1647921,164792216819800,581
1647921,164792216820300,581
1647921,164792216821000,581
1647921,164792216821600,581
1647921,164792216822000,581
1647921,164792216822300,581
1647921,164792216823600,581
1647922,164792216896300,638
1647922,164792216896400,638
1647922,164792216896500,638
1647922,164792216897100,638
1647922,164792216897200,638
1647922,164792216897500,638
1647922,164792216897700,638
1647922,164792216897800,638
1647922,164792216898600,638
1647922,164792216899400,638
1647922,164792216899900,638
1647922,164792216900000,638
1647922,164792216900800,638
1647922,164792216901000,638
1647922,164792216973400,638
1647922,164792216973600,638
1647922,164792216974000,638
1647922,164792216974700,638
1647922,164792216974800,638
1647922,164792216974900,638
1647922,164792216975000,638
1647922,164792216975100,638
1647922,164792216975600,638
1647922,164792216975900,638
1647922,164792216976200,638
1647922,164792216976300,638
1647922,164792216976600,638
1647922,164792216976700,638
1647922,164792216977200,638
1647922,164792216977400,638
1647922,164792216978400,638
1647922,164792216978700,638
1647922,164792216978800,638
1647921,164792217025000,581
1647921,164792217028200,581
1647921,164792217029100,581
1647921,164792217173500,581
1647921,164792217179900,581
1647921,164792217182600,581
1647921,164792217182900,581
1647921,164792217266800,581
1647921,164792217267700,581
1647921,164792217406300,581
1647921,164792217408100,581
1647921,164792217408700,581
1647921,164792217463500,581
1647921,164792217463600,581
1647921,164792217465600,581
1647921,164792217465700,581
1647921,164792217465900,581
1647921,164792217467100,581
1647921,164792217467200,581
1647921,164792217469600,581
1647921,164792217470100,581
1647921,164792217598500,581
1647921,164792217599600,581
1647921,164792217670300,581
1647921,164792217672600,581
1647921,164792217673100,581
1647921,164792217673800,581
1647921,164792217674500,581
1647921,164792217675700,581
1647921,164792217740600,581
1647921,164792217743000,581
1647921,164792217744700,581
1647921,164792217818900,581
1647921,164792217819400,581
1647921,164792217820500,581
1647921,164792217820600,581
1647921,164792217821200,581
1647922,164792217898500,638
1647922,164792217899300,638
1647922,164792217900400,638
1647922,164792217901200,638
1647922,164792217973800,638
1647922,164792217974200,638
1647922,164792217976900,638
1647922,164792217977000,638
1647922,164792217977100,638
1647922,164792217977700,638
1647922,164792226031100,638
1647922,164792226031700,638
1647922,164792226031800,638
1647922,164792226032100,638
1647922,164792226032200,638
1647922,164792226032500,638
1647922,164792226032900,638
1647922,164792226033000,638
1647922,164792226033100,638
1647922,164792226033600,638
1647922,164792226033800,638
1647922,164792226033900,638
1647922,164792226034300,638
1647922,164792226034400,638
1647922,164792226034700,638
1647922,164792226035100,638
1647922,164792226035300,638
1647922,164792226085300,638
1647922,164792226085400,638
1647922,164792226085600,638
1647922,164792226085700,638
1647922,164792226085800,638
1647922,164792226086300,638
1647922,164792226086400,638
1647922,164792226087000,638
1647922,164792226087100,638
1647922,164792226087400,638
1647922,164792226087900,638
1647922,164792226088000,638
1647922,164792226088100,638
1647922,164792226088400,638
1647922,164792226088900,638
1647922,164792226089100,638
1647922,164792226089400,638
1647922,164792226089500,638
1647922,164792226089600,638
1647922,164792226089700,638
1647922,164792226089900,638
1647922,164792226090000,638
1647922,164792226090100,638
1647922,164792226090700,638
1647922,164792226090800,638
1647922,164792226091000,638
1647922,164792226091200,638
1647922,164792226091600,638
1647922,164792226092300,638
1647922,164792226228600,638
1647922,164792226228800,638
1647922,164792226228900,638
1647922,164792226229000,638
1647922,164792226229100,638
1647922,164792226229200,638
1647922,164792226229300,638
1647922,164792226229500,638
1647922,164792226229700,638
1647922,164792226229900,638
1647922,164792226230000,638
1647922,164792226230100,638
1647922,164792226230200,638
1647922,164792226230400,638
1647922,164792226230600,638
1647922,164792226230800,638
1647922,164792226230900,638
1647922,164792226231100,638
1647922,164792226231200,638
1647922,164792226231300,638
1647922,164792226231400,638
1647922,164792226231700,638
1647922,164792226231800,638
1647922,164792226231900,638
1647922,164792226232100,638
1647922,164792226232400,638
1647922,164792226232500,638
1647922,164792226232600,638
1647922,164792226232800,638
1647922,164792226232900,638
1647922,164792226233400,638
1647922,164792226233500,638
1647922,164792227031300,638
1647922,164792227033200,638
1647922,164792227035600,638
1647922,164792227085200,638
1647922,164792227086200,638
1647922,164792227087300,638
1647922,164792227087700,638
1647922,164792227088500,638
1647922,164792227089000,638
1647922,164792227090200,638
1647922,164792227091300,638
1647922,164792227229600,638
1647922,164792227230300,638
1647922,164792227231000,638
1647922,164792227232000,638
1647922,164792227232700,638
1647922,164792227233200,638
1647921,164792316000400,581
1647921,164792316001500,581
1647921,164792316002400,581
1647921,164792316002600,581
1647921,164792316031600,581
1647921,164792316151900,581
1647921,164792316181200,581
1647921,164792316222200,581
1647921,164792316270600,581
1647921,164792316271300,581
1647921,164792316275100,581
1647921,164792316409500,581
1647921,164792316411400,581
1647921,164792316471100,581
1647921,164792316473300,581
1647921,164792316473600,581
1647921,164792316474500,581
1647921,164792316475600,581
1647921,164792316538300,581
1647921,164792316539900,581
1647921,164792316603500,581
1647921,164792316603800,581
1647921,164792316604100,581
1647921,164792316604400,581
1647921,164792316606100,581
1647921,164792316606600,581
1647921,164792316608400,581
1647921,164792316676200,581
1647921,164792316678600,581
1647921,164792316679400,581
1647921,164792316680300,581
1647921,164792316680400,581
1647921,164792316745100,581
1647921,164792316746200,581
1647921,164792316747200,581
1647921,164792316747400,581
1647921,164792316748200,581
1647921,164792316748400,581
1647921,164792316748500,581
1647921,164792316749600,581
1647921,164792316750400,581
1647921,164792316750500,581
1647921,164792316751100,581
1647921,164792316824000,581
1647921,164792316824800,581
1647921,164792316824900,581
1647921,164792316825000,581
1647921,164792316825400,581
1647921,164792316826100,581
1647921,164792316826300,581
1647921,164792316827100,581
1647921,164792316827800,581
1647921,164792316828100,581
1647921,164792316828500,581
1647921,164792316828900,581
1647921,164792316829000,581
1647921,164792316829200,581
1647921,164792316829400,581
1647922,164792316901600,638
1647922,164792316902200,638
1647922,164792316902400,638
1647922,164792316903600,638
1647922,164792316904100,638
1647922,164792316904800,638
1647922,164792316905400,638
1647922,164792316905600,638
1647922,164792316906300,638
1647922,164792316907300,638
1647922,164792316907500,638
1647922,164792316978900,638
1647922,164792316979200,638
1647922,164792316979300,638
1647922,164792316979500,638
1647922,164792316979700,638
1647922,164792316979800,638
1647922,164792316980100,638
1647922,164792316980200,638
1647922,164792316980400,638
1647922,164792316980500,638
1647922,164792316980600,638
1647922,164792316980700,638
1647922,164792316980900,638
1647922,164792316981000,638
1647922,164792316981100,638
1647922,164792316982000,638
1647922,164792316982100,638
1647922,164792316982400,638
1647922,164792316982800,638
1647922,164792316983300,638
1647922,164792316983500,638
1647922,164792316983600,638
1647922,164792316983700,638
1647921,164792317003100,581
1647921,164792317003200,581
1647921,164792317031200,581
1647921,164792317031300,581
1647921,164792317032200,581
1647921,164792317183100,581
1647921,164792317219500,581
1647921,164792317220400,581
1647921,164792317221300,581
1647921,164792317272700,581
1647921,164792317410400,581
1647921,164792317412200,581
1647921,164792317412600,581
1647921,164792317471400,581
1647921,164792317471600,581
1647921,164792317472200,581
1647921,164792317474000,581
1647921,164792317475100,581
1647921,164792317475200,581
1647921,164792317537700,581
1647921,164792317538000,581
1647921,164792317538200,581
1647921,164792317539300,581
1647921,164792317605100,581
1647921,164792317605500,581
1647921,164792317607500,581
1647921,164792317607900,581
1647921,164792317608300,581
1647921,164792317609400,581
1647921,164792317675000,581
1647921,164792317675900,581
1647921,164792317679300,581
1647921,164792317679700,581
1647921,164792317680200,581
1647921,164792317745500,581
1647921,164792317749200,581
1647921,164792317750900,581
1647921,164792317751000,581
1647921,164792317751400,581
1647921,164792317751500,581
1647921,164792317751700,581
1647921,164792317824200,581
1647921,164792317829700,581
1647921,164792317830100,581
1647922,164792317904000,638
1647922,164792317907400,638
1647922,164792317980300,638
1647922,164792317981200,638
1647922,164792317981300,638
1647922,164792317982200,638
1647922,164792317983400,638
1647922,164792326035900,638
1647922,164792326036200,638
1647922,164792326036300,638
1647922,164792326036500,638
1647922,164792326037000,638
1647922,164792326037400,638
1647922,164792326037900,638
1647922,164792326038400,638
1647922,164792326038500,638
1647922,164792326038800,638
1647922,164792326039100,638
1647922,164792326039700,638
1647922,164792326040100,638
1647922,164792326040200,638
1647922,164792326040300,638
1647922,164792326040400,638
1647922,164792326091800,638
1647922,164792326092400,638
1647922,164792326092600,638
1647922,164792326093000,638
1647922,164792326093100,638
1647922,164792326093200,638
1647922,164792326093400,638
1647922,164792326093500,638
1647922,164792326093600,638
1647922,164792326094300,638
1647922,164792326094600,638
1647922,164792326094700,638
1647922,164792326095100,638
1647922,164792326095200,638
1647922,164792326095500,638
1647922,164792326095600,638
1647922,164792326095700,638
1647922,164792326095800,638
1647922,164792326096100,638
1647922,164792326097100,638
1647922,164792326097500,638
1647922,164792326233600,638
1647922,164792326233800,638
1647922,164792326233900,638
1647922,164792326234000,638
1647922,164792326234200,638
1647922,164792326234300,638
1647922,164792326234500,638
1647922,164792326234600,638
1647922,164792326234900,638
1647922,164792326235000,638
1647922,164792326235100,638
1647922,164792326235400,638
1647922,164792326235500,638
1647922,164792326235600,638
1647922,164792326235700,638
1647922,164792326235900,638
1647922,164792326236000,638
1647922,164792326236500,638
1647922,164792326236600,638
1647922,164792326236700,638
1647922,164792326236800,638
1647922,164792326236900,638
1647922,164792326237000,638
1647922,164792326237100,638
1647922,164792326237200,638
1647922,164792326237600,638
1647922,164792326238000,638
1647922,164792326238200,638
1647922,164792327035700,638
1647922,164792327036800,638
1647922,164792327037100,638
1647922,164792327038000,638
1647922,164792327039600,638
1647922,164792327093700,638
1647922,164792327094100,638
1647922,164792327095900,638
1647922,164792327096600,638
1647922,164792327097000,638
1647922,164792327097200,638
1647922,164792327097300,638
1647922,164792327097400,638
1647922,164792327233700,638
1647922,164792327235200,638
1647922,164792327237400,638
1647922,164792327237500,638
1647922,164792327238100,638
1647921,164792416001700,581
1647921,164792416005000,581
1647921,164792416034500,581
1647921,164792416034900,581
1647921,164792416083800,581
1647921,164792416110600,581
1647921,164792416182000,581
1647921,164792416187200,581
1647921,164792416222800,581
1647921,164792416224300,581
1647921,164792416276700,581
1647921,164792416277100,581
1647921,164792416277300,581
1647921,164792416279700,581
1647921,164792416414900,581
1647921,164792416478200,581
1647921,164792416478500,581
1647921,164792416480700,581
1647921,164792416481200,581
1647921,164792416483000,581
1647921,164792416542600,581
1647921,164792416543700,581
1647921,164792416545000,581
1647921,164792416547300,581
1647921,164792416610500,581
1647921,164792416610900,581
1647921,164792416611100,581
1647921,164792416611200,581
1647921,164792416611800,581
1647921,164792416612600,581
1647921,164792416613100,581
1647921,164792416616000,581
1647921,164792416681300,581
1647921,164792416681600,581
1647921,164792416683900,581
1647921,164792416685000,581
1647921,164792416687000,581
1647921,164792416687100,581
1647921,164792416752300,581
1647921,164792416753200,581
1647921,164792416754100,581
1647921,164792416754600,581
1647921,164792416754700,581
1647921,164792416755200,581
1647921,164792416755800,581
1647921,164792416756100,581
1647921,164792416757000,581
1647921,164792416831400,581
1647921,164792416832100,581
1647921,164792416832700,581
1647921,164792416834100,581
1647921,164792416834200,581
1647921,164792416834300,581
1647921,164792416834400,581
1647921,164792416834500,581
1647921,164792416834600,581
1647921,164792416834700,581
1647921,164792416835200,581
1647921,164792416835700,581
1647921,164792416835800,581
1647921,164792416836300,581
1647921,164792416836700,581
1647921,164792416837100,581
1647921,164792416837400,581
1647921,164792416837700,581
1647921,164792416839500,581
1647922,164792416907800,638
1647922,164792416908100,638
1647922,164792416908200,638
1647922,164792416908300,638
1647922,164792416908600,638
1647922,164792416909100,638
1647922,164792416909400,638
1647922,164792416909700,638
1647922,164792416910100,638
1647922,164792416910400,638
1647922,164792416911800,638
1647922,164792416912100,638
1647922,164792416913100,638
1647922,164792416913500,638
1647922,164792416913800,638
1647922,164792416914100,638
1647922,164792416915400,638
1647922,164792416915700,638
1647922,164792416984400,638
1647922,164792416984900,638
1647922,164792416985000,638
1647922,164792416985500,638
1647922,164792416986000,638
1647922,164792416986400,638
1647921,164792417034100,581
1647921,164792417034200,581
1647921,164792417034800,581
1647921,164792417185300,581
1647921,164792417277400,581
1647921,164792417278900,581
1647921,164792417413600,581
1647921,164792417414000,581
1647921,164792417414100,581
1647921,164792417414600,581
1647921,164792417415400,581
1647921,164792417478700,581
1647921,164792417479500,581
1647921,164792417482600,581
1647921,164792417543900,581
1647921,164792417545400,581
1647921,164792417614500,581
1647921,164792417616400,581
1647921,164792417616500,581
1647921,164792417682400,581
1647921,164792417683500,581
1647921,164792417683700,581
1647921,164792417752700,581
1647921,164792417753800,581
1647921,164792417753900,581
1647921,164792417755300,581
1647921,164792417755400,581
1647921,164792417756500,581
1647921,164792417837500,581
1647921,164792417838200,581
1647921,164792417838600,581
1647921,164792417838700,581
1647922,164792417909500,638
1647922,164792417910500,638
1647922,164792417911500,638
1647922,164792417912000,638
1647922,164792417912200,638
1647922,164792417914200,638
1647922,164792417984600,638
1647922,164792426040900,638
1647922,164792426041100,638
1647922,164792426041200,638
1647922,164792426041500,638
1647922,164792426041700,638
1647922,164792426041800,638
1647922,164792426042000,638
1647922,164792426042100,638
1647922,164792426042200,638
1647922,164792426042400,638
1647922,164792426042700,638
1647922,164792426042800,638
1647922,164792426042900,638
1647922,164792426043100,638
1647922,164792426043300,638
1647922,164792426043400,638
1647922,164792426043500,638
1647922,164792426043600,638
1647922,164792426043800,638
1647922,164792426097600,638
1647922,164792426097900,638
1647922,164792426098000,638
1647922,164792426098300,638
1647922,164792426099000,638
1647922,164792426099100,638
1647922,164792426099400,638
1647922,164792426099500,638
1647922,164792426099600,638
1647922,164792426099800,638
1647922,164792426099900,638
1647922,164792426100400,638
1647922,164792426100500,638
1647922,164792426100600,638
1647922,164792426100900,638
1647922,164792426101100,638
1647922,164792426101300,638
1647922,164792426101400,638
1647922,164792426101600,638
1647922,164792426101700,638
1647922,164792426101900,638
1647922,164792426102200,638
1647922,164792426102500,638
1647922,164792426102600,638
1647922,164792426102900,638
1647922,164792426238500,638
1647922,164792426238700,638
1647922,164792426238800,638
1647922,164792426238900,638
1647922,164792426239000,638
1647922,164792426239500,638
1647922,164792426239600,638
1647922,164792426239700,638
1647922,164792426239800,638
1647922,164792426240100,638
1647922,164792426240300,638
1647922,164792426240500,638
1647922,164792426240600,638
1647922,164792426240700,638
1647922,164792426240800,638
1647922,164792426241000,638
1647922,164792426241400,638
1647922,164792426241500,638
1647922,164792426241600,638
1647922,164792426241700,638
1647922,164792426241900,638
1647922,164792426242200,638
1647922,164792426242300,638
1647922,164792426242600,638
1647922,164792426242700,638
1647922,164792427041600,638
1647922,164792427042600,638
1647922,164792427044200,638
1647922,164792427044300,638
1647922,164792427097700,638
1647922,164792427099900,638
1647922,164792427101800,638
1647922,164792427238300,638
1647922,164792427238400,638
1647922,164792427239100,638
1647922,164792427239200,638
1647922,164792427239300,638
1647922,164792427239400,638
1647922,164792427239900,638
1647922,164792427240200,638
1647922,164792427241300,638
1647922,164792427241800,638
1647922,164792427242100,638
1647921,164792516031400,581
1647921,164792516032600,581
1647921,164792516041300,581
1647921,164792516042700,581
1647921,164792516157400,581
1647921,164792516192300,581
1647921,164792516227600,581
1647921,164792516227700,581
1647921,164792516227800,581
1647921,164792516228300,581
1647921,164792516229100,581
1647921,164792516280300,581
1647921,164792516282900,581
1647921,164792516420600,581
1647921,164792516422500,581
1647921,164792516484400,581
1647921,164792516485300,581
1647921,164792516486800,581
1647921,164792516488600,581
1647921,164792516488800,581
1647921,164792516490000,581
1647921,164792516548200,581
1647921,164792516548300,581
1647921,164792516550600,581
1647921,164792516551100,581
1647921,164792516617000,581
1647921,164792516618000,581
1647921,164792516618500,581
1647921,164792516619400,581
1647921,164792516620100,581
1647921,164792516621900,581
1647921,164792516689800,581
1647921,164792516690000,581
1647921,164792516691500,581
1647921,164792516757800,581
1647921,164792516758000,581
1647921,164792516758400,581
1647921,164792516758500,581
1647921,164792516758900,581
1647921,164792516759300,581
1647921,164792516761300,581
1647921,164792516761700,581
1647921,164792516762200,581
1647921,164792516763600,581
1647921,164792516839200,581
1647921,164792516839700,581
1647921,164792516840000,581
1647921,164792516840600,581
1647921,164792516841700,581
1647921,164792516841800,581
1647921,164792516842000,581
1647921,164792516842600,581
1647921,164792516843200,581
1647921,164792516844200,581
1647921,164792516844600,581
1647921,164792516844700,581
1647922,164792516916000,638
1647922,164792516916100,638
1647922,164792516916200,638
1647922,164792516916300,638
1647922,164792516916700,638
1647922,164792516917100,638
1647922,164792516917400,638
1647922,164792516917700,638
1647922,164792516919300,638
1647922,164792516919400,638
1647922,164792516920000,638
1647922,164792516920400,638
1647922,164792516921300,638
1647922,164792516921400,638
1647922,164792516921600,638
1647922,164792516921700,638
1647922,164792516921800,638
1647922,164792516922500,638
1647922,164792516922900,638
1647922,164792516923000,638
1647922,164792516923100,638
1647922,164792516923600,638
1647922,164792516923900,638
1647922,164792516924000,638
1647922,164792516987400,638
1647922,164792516987500,638
1647922,164792516988400,638
1647922,164792516988500,638
1647922,164792516988800,638
1647922,164792516988900,638
1647922,164792516989000,638
1647922,164792516989700,638
1647922,164792516989800,638
1647922,164792516990300,638
1647922,164792516990500,638
1647922,164792516990700,638
1647922,164792516990800,638
1647922,164792516990900,638
1647921,164792517033200,581
1647921,164792517038000,581
1647921,164792517089900,581
1647921,164792517132300,581
1647921,164792517156500,581
1647921,164792517280500,581
1647921,164792517281300,581
1647921,164792517281400,581
1647921,164792517281600,581
1647921,164792517282000,581
1647921,164792517282700,581
1647921,164792517283200,581
1647921,164792517417800,581
1647921,164792517419000,581
1647921,164792517419100,581
1647921,164792517419200,581
1647921,164792517420100,581
1647921,164792517420300,581
1647921,164792517420400,581
1647921,164792517423300,581
1647921,164792517489900,581
1647921,164792517547800,581
1647921,164792517548000,581
1647921,164792517549800,581
1647921,164792517550800,581
1647921,164792517553800,581
1647921,164792517617700,581
1647921,164792517618400,581
1647921,164792517618600,581
1647921,164792517688600,581
1647921,164792517759200,581
1647921,164792517759900,581
1647921,164792517760200,581
1647921,164792517762300,581
1647921,164792517762600,581
1647921,164792517762900,581
1647921,164792517763100,581
1647921,164792517763500,581
1647921,164792517840400,581
1647921,164792517842100,581
1647921,164792517842200,581
1647922,164792517917600,638
1647922,164792517918100,638
1647922,164792517918300,638
1647922,164792517920700,638
1647922,164792517921900,638
1647922,164792517922000,638
1647922,164792517923800,638
1647922,164792517987100,638
1647922,164792517987900,638
1647922,164792517988000,638
1647922,164792517989100,638
1647922,164792517989200,638
1647922,164792526044500,638
1647922,164792526044600,638
1647922,164792526044800,638
1647922,164792526044900,638
1647922,164792526045000,638
1647922,164792526045100,638
1647922,164792526045200,638
1647922,164792526045300,638
1647922,164792526045600,638
1647922,164792526045900,638
1647922,164792526046000,638
1647922,164792526046200,638
1647922,164792526046500,638
1647922,164792526046600,638
1647922,164792526047000,638
1647922,164792526047100,638
1647922,164792526047400,638
1647922,164792526048400,638
1647922,164792526048600,638
1647922,164792526103000,638
1647922,164792526103100,638
1647922,164792526103200,638
1647922,164792526103400,638
1647922,164792526103500,638
1647922,164792526103800,638
1647922,164792526104000,638
1647922,164792526104300,638
1647922,164792526104400,638
1647922,164792526104500,638
1647922,164792526104700,638
1647922,164792526104800,638
1647922,164792526104900,638
1647922,164792526105000,638
1647922,164792526105100,638
1647922,164792526105200,638
1647922,164792526105500,638
1647922,164792526106100,638
1647922,164792526106300,638
1647922,164792526107000,638
1647922,164792526107400,638
1647922,164792526107900,638
1647922,164792526108000,638
1647922,164792526108100,638
1647922,164792526108400,638
1647922,164792526108500,638
1647922,164792526108600,638
1647922,164792526108700,638
1647922,164792526109200,638
1647922,164792526242800,638
1647922,164792526242900,638
1647922,164792526243000,638
1647922,164792526243200,638
1647922,164792526243300,638
1647922,164792526243400,638
1647922,164792526243500,638
1647922,164792526243600,638
1647922,164792526243700,638
1647922,164792526243900,638
1647922,164792526244200,638
1647922,164792526244400,638
1647922,164792526244700,638
1647922,164792526244800,638
1647922,164792526244900,638
1647922,164792526245000,638
1647922,164792526245100,638
1647922,164792526245200,638
1647922,164792526245300,638
1647922,164792526245400,638
1647922,164792526245600,638
1647922,164792526245800,638
1647922,164792526246000,638
1647922,164792526246100,638
1647922,164792526246200,638
1647922,164792526246300,638
1647922,164792526246400,638
1647922,164792526246500,638
1647922,164792526246600,638
1647922,164792527044700,638
1647922,164792527046900,638
1647922,164792527047300,638
1647922,164792527047700,638
1647922,164792527048100,638
1647922,164792527048300,638
1647922,164792527048700,638
1647922,164792527105900,638
1647922,164792527107300,638
1647922,164792527107500,638
1647922,164792527109000,638
1647922,164792527109100,638
1647922,164792527244100,638
1647922,164792527244300,638
1647922,164792527244500,638
1647922,164792527245700,638
1647921,164792616008800,581
1647921,164792616010800,581
1647921,164792616160900,581
1647921,164792616231200,581
1647921,164792616232100,581
1647921,164792616232600,581
1647921,164792616284000,581
1647921,164792616284300,581
1647921,164792616285300,581
1647921,164792616285900,581
1647921,164792616424500,581
1647921,164792616425500,581
1647921,164792616426000,581
1647921,164792616426100,581
1647921,164792616490700,581
1647921,164792616491800,581
1647921,164792616494400,581
1647921,164792616495200,581
1647921,164792616554400,581
1647921,164792616554500,581
1647921,164792616555000,581
1647921,164792616555700,581
1647921,164792616555800,581
1647921,164792616556100,581
1647921,164792616556200,581
1647921,164792616556400,581
1647921,164792616559000,581
1647921,164792616559300,581
1647921,164792616560800,581
1647921,164792616626100,581
1647921,164792616628700,581
1647921,164792616628800,581
1647921,164792616691900,581
1647921,164792616692200,581
1647921,164792616692500,581
1647921,164792616692600,581
1647921,164792616693100,581
1647921,164792616693700,581
1647921,164792616694200,581
1647921,164792616694300,581
1647921,164792616697400,581
1647921,164792616697500,581
1647921,164792616697600,581
1647921,164792616697900,581
1647921,164792616698100,581
1647921,164792616764100,581
1647921,164792616764700,581
1647921,164792616764900,581
1647921,164792616766300,581
1647921,164792616767400,581
1647921,164792616767600,581
1647921,164792616768200,581
1647921,164792616768400,581
1647921,164792616768700,581
1647921,164792616768800,581
1647921,164792616769100,581
1647921,164792616769800,581
1647921,164792616770900,581
1647921,164792616845300,581
1647921,164792616846100,581
1647921,164792616846600,581
1647921,164792616847200,581
1647921,164792616848300,581
1647921,164792616848600,581
1647921,164792616849600,581
1647921,164792616849900,581
1647921,164792616850300,581
1647921,164792616851000,581
1647921,164792616851100,581
1647921,164792616851700,581
1647921,164792616852400,581
1647922,164792616924200,638
1647922,164792616924500,638
1647922,164792616924700,638
1647922,164792616924800,638
1647922,164792616925200,638
1647922,164792616925300,638
1647922,164792616925400,638
1647922,164792616925700,638
1647922,164792616925900,638
1647922,164792616927200,638
1647922,164792616927300,638
1647922,164792616928000,638
1647922,164792616928100,638
1647922,164792616928200,638
1647922,164792616928400,638
1647922,164792616928500,638
1647922,164792616929100,638
1647922,164792616929300,638
1647922,164792616929600,638
1647922,164792616929700,638
1647922,164792616991000,638
1647922,164792616991100,638
1647922,164792616991400,638
1647922,164792616992400,638
1647922,164792616992500,638
1647922,164792616992600,638
1647922,164792616993000,638
1647922,164792616993500,638
1647922,164792616993700,638
1647922,164792616993800,638
1647922,164792616993900,638
1647922,164792616994000,638
1647921,164792617094300,581
1647921,164792617190300,581
1647921,164792617229700,581
1647921,164792617283400,581
1647921,164792617287000,581
1647921,164792617288900,581
1647921,164792617425400,581
1647921,164792617427800,581
1647921,164792617554700,581
1647921,164792617557600,581
1647921,164792617623500,581
1647921,164792617692800,581
1647921,164792617693800,581
1647921,164792617695700,581
1647921,164792617697700,581
1647921,164792617765900,581
1647921,164792617766000,581
1647921,164792617769500,581
1647921,164792617770100,581
1647922,164792617928900,638
1647922,164792617992100,638
1647922,164792617993400,638
1647922,164792626048900,638
1647922,164792626049000,638
1647922,164792626049100,638
1647922,164792626049400,638
1647922,164792626049500,638
1647922,164792626049900,638
1647922,164792626050200,638
1647922,164792626050500,638
1647922,164792626050800,638
1647922,164792626051000,638
1647922,164792626051200,638
1647922,164792626051700,638
1647922,164792626051800,638
1647922,164792626052500,638
1647922,164792626052700,638
1647922,164792626052800,638
1647922,164792626053400,638
1647922,164792626053600,638
1647922,164792626109400,638
1647922,164792626109500,638
1647922,164792626109600,638
1647922,164792626109700,638
1647922,164792626200200,638
1647922,164792626200300,638
1647922,164792626200400,638
1647922,164792626200500,638
1647922,164792626201800,638
1647922,164792626201900,638
1647922,164792626202100,638
1647922,164792626202200,638
1647922,164792626202400,638
1647922,164792626202500,638
1647922,164792626202600,638
1647922,164792626202800,638
1647922,164792626203000,638
1647922,164792626203100,638
1647922,164792626203300,638
1647922,164792626203400,638
1647922,164792626203700,638
1647922,164792626203800,638
1647922,164792626204000,638
1647922,164792626204100,638
1647922,164792626204200,638
1647922,164792626204400,638
1647922,164792626204900,638
1647922,164792626205100,638
1647922,164792626205600,638
1647922,164792626246700,638
1647922,164792626246800,638
1647922,164792626246900,638
1647922,164792626247000,638
1647922,164792626247100,638
1647922,164792626247200,638
1647922,164792626247300,638
1647922,164792626247400,638
1647922,164792626247600,638
1647922,164792626247700,638
1647922,164792626247800,638
1647922,164792626247900,638
1647922,164792626248000,638
1647922,164792626248100,638
1647922,164792626248200,638
1647922,164792626248300,638
1647922,164792626248400,638
1647922,164792626248500,638
1647922,164792626248600,638
1647922,164792626248700,638
1647922,164792626248800,638
1647922,164792626249000,638
1647922,164792626249100,638
1647922,164792626249200,638
1647922,164792626249300,638
1647922,164792626249400,638
1647922,164792626249500,638
1647922,164792626249800,638
1647922,164792626250100,638
1647922,164792626250300,638
1647922,164792626250400,638
1647922,164792626250500,638
1647922,164792626250600,638
1647922,164792626250700,638
1647922,164792626250800,638
1647922,164792626250900,638
1647922,164792626251100,638
1647922,164792626251300,638
1647922,164792626251400,638
1647922,164792627049200,638
1647922,164792627049600,638
1647922,164792627050000,638
1647922,164792627050100,638
1647922,164792627051600,638
1647922,164792627052100,638
1647922,164792627052200,638
1647922,164792627052300,638
1647922,164792627052600,638
1647922,164792627052900,638
1647922,164792627109800,638
1647922,164792627200000,638
1647922,164792627203500,638
1647922,164792627204500,638
1647922,164792627250200,638
1647922,164792627251000,638
1647922,164792627251200,638
1647922,164792627251600,638
1647921,164792716011400,581
1647921,164792716012000,581
1647921,164792716133500,581
1647921,164792716163800,581
1647921,164792716164000,581
1647921,164792716188300,581
1647921,164792716195400,581
1647921,164792716290800,581
1647921,164792716291500,581
1647921,164792716292100,581
1647921,164792716292800,581
1647921,164792716293900,581
1647921,164792716295900,581
1647921,164792716427900,581
1647921,164792716428400,581
1647921,164792716428500,581
1647921,164792716430400,581
1647921,164792716498500,581
1647921,164792716498700,581
1647921,164792716499600,581
1647921,164792716501000,581
1647921,164792716559800,581
1647921,164792716562700,581
1647921,164792716562800,581
1647921,164792716563100,581
1647921,164792716563700,581
1647921,164792716567800,581
1647921,164792716629800,581
1647921,164792716630000,581
1647921,164792716630400,581
1647921,164792716632800,581
1647921,164792716633600,581
1647921,164792716634800,581
1647921,164792716634900,581
1647921,164792716700100,581
1647921,164792716701200,581
1647921,164792716702100,581
1647921,164792716702200,581
1647921,164792716702700,581
1647921,164792716703000,581
1647921,164792716703700,581
1647921,164792716704500,581
1647921,164792716704800,581
1647921,164792716773100,581
1647921,164792716774100,581
1647921,164792716774600,581
1647921,164792716775100,581
1647921,164792716775400,581
1647921,164792716775800,581
1647921,164792716776300,581
1647921,164792716776900,581
1647921,164792716777200,581
1647921,164792716777300,581
1647921,164792716778200,581
1647921,164792716853300,581
1647921,164792716854000,581
1647921,164792716854100,581
1647921,164792716854600,581
1647921,164792716854700,581
1647921,164792716856400,581
1647921,164792716856600,581
1647921,164792716857100,581
1647921,164792716857800,581
1647921,164792716858500,581
1647921,164792716858900,581
1647921,164792716859000,581
1647921,164792716859100,581
1647921,164792716859200,581
1647921,164792716859300,581
