CD_GRUPO,CD_ITEM,ID_ORIGEM
29441,00123609,968043
29441,00124370,968109
29441,00124397,968110
29441,00124400,968111
29441,00125776,968241
29441,00126012,968259
29441,00126020,968260
29441,00126039,968261
29441,00126195,968277
29441,00126209,968278
29441,00126381,968294
29441,00126721,968328
29441,00126870,968342
29441,00126888,968343
29441,00126896,968344
29441,00127051,968358
29441,00127060,968359
29441,00127078,968360
29441,00127086,968361
29441,00130940,968729
29441,00132829,968910
29441,00132837,968911
29441,00132845,968912
29441,00132853,968913
29441,00132993,968927
29441,00133000,968928
29441,00133019,968929
29441,00133027,968930
29441,00133663,968994
29441,00133671,968995
29441,00133680,968996
29441,00133698,968997
29441,00133825,969010
29441,00133833,969011
29441,00133841,969012
29441,00133850,969013
29441,00133990,969027
29441,00134007,969028
29441,00134015,969029
29441,00134325,969060
29441,00134333,969061
29441,00134341,969062
29441,00134350,969063
29441,00134368,969064
29441,00134490,969077
29441,00134503,969078
29441,00134511,969079
29441,00134520,969080
29441,00134660,969094
29441,00134678,969095
29441,00134686,969096
29441,00134694,969097
29441,00134821,969110
29441,00134830,969111
29441,00134848,969112
29441,00134856,969113
29441,00134864,969114
29441,00134996,969127
29441,00135003,969128
29441,00135011,969129
29441,70048371,220703
29441,70223106,222138
29441,70034311,222723
29441,70859132,222724
29441,70859140,222725
29441,70272875,222741
29441,70885931,223245
29441,70020035,223275
29441,70020078,223276
29441,70958840,224545
29441,70958858,224546
29441,70958866,224547
29441,76619389,1091055
29441,76630366,1091056
29441,76634370,1091086
29441,76619036,1091087
29441,76628507,1091088
29441,76629295,1091189
29441,76630595,1091190
29441,72482540,912733
29441,72482630,912751
29441,72095334,912798
29441,72095342,912801
29441,72095458,912816
29441,71939300,822417
29441,76865487,668231
29441,76865614,668244
29441,76865622,668245
29441,76865630,668246
29441,76865649,668247
29441,76865789,668261
29441,76865797,668262
29441,76865800,668263
29441,76865819,668264
29441,76866793,668362
29441,76866980,668381
29441,76965716,671637
29441,77088077,676202
29441,72025360,827649
29441,72085894,828634
29441,72092130,829187
29441,72092157,829189
29441,72092483,829222
29441,70260397,829871
29441,72354704,922174
29441,72354712,922175
29441,72354720,922176
29441,72354739,922177
29441,74840096,941778
29441,00000701,958089
29441,00000710,958090
29441,00000728,958091
29441,00000736,958092
29441,00003867,958391
29441,00007102,958708
29441,00007951,958792
29441,00009482,958942
29441,00009490,958943
29441,00010189,959010
29441,00010197,959011
29441,00010359,959027
29441,00014494,959428
29441,00016985,959662
29441,00016993,959663
29441,00017124,959676
29441,00018562,959793
29441,00019712,959894
29441,00020397,959944
29441,00020400,959945
29441,00020591,959964
29441,00022446,960144
29441,00022810,960181
29441,00023132,960213
29441,00023140,960214
29441,00049298,960863
29441,00049301,960864
29441,00049310,960865
29441,00050288,960930
29441,00051292,961031
29441,00051306,961032
29441,00051314,961033
29441,00052280,961130
29441,00052299,961131
29441,00052302,961132
29441,00052310,961133
29441,00052450,961147
29441,00052469,961148
29441,00052485,961150
29441,00052647,961166
29441,00052655,961167
29441,00053139,961215
29441,00053155,961217
29441,00053473,961249
29441,00053481,961250
29441,00053627,961264
29441,00053651,961267
29441,00054291,961331
29441,00054305,961332
29441,00054313,961333
29441,00054321,961334
29441,00054470,961349
29441,00059226,961818
29441,00070130,962868
29441,00070149,962869
29441,00070157,962870
29441,00070165,962871
29441,00070173,962872
29441,00070670,962922
29441,00070971,962952
29441,00070980,962953
29441,00070998,962954
29441,00071005,962955
29441,00071811,963036
29441,00071820,963037
29441,00071838,963038
29441,00071846,963039
29441,00071978,963052
29441,00071986,963053
29441,00071994,963054
29441,00072001,963055
29441,00072141,963069
29441,00072150,963070
29441,00072168,963071
29441,00072176,963072
29441,00072311,963086
29441,00072320,963087
29441,00072338,963088
29441,00077682,963623
29441,00077690,963624
29441,00077828,963637
29441,00082732,964124
29441,00083739,964222
29441,00083747,964223
29441,00089613,964774
29441,00089621,964775
29441,00089630,964776
29441,00089940,964807
29441,00089958,964808
29441,00089966,964809
29441,00089974,964810
29441,00090786,964891
29441,00090794,964892
29441,00090808,964893
29441,00090816,964894
29441,00090948,964907
29441,00090956,964908
29441,00090964,964909
29441,00090972,964910
29441,00091111,964924
29441,00091120,964925
29441,00091138,964926
29441,00091146,964927
29441,00091448,964957
29441,00091456,964958
29441,00091464,964959
29441,00091472,964960
29441,00091480,964961
29441,00096814,965492
29441,00096822,965493
29441,00096830,965494
29441,00096849,965495
29441,00096989,965509
29441,00096997,965510
29441,00097004,965511
29441,00097012,965512
29441,00101184,965910
29441,00101354,965927
29441,00101362,965928
29441,00101516,965943
29441,00102202,966012
29441,00107336,966495
29441,00107352,966497
29441,00107891,966546
29441,00107913,966547
29441,00108120,966563
29441,00108286,966579
29441,00108316,966580
29441,00108324,966581
29441,00108332,966582
29441,00108472,966595
29441,00108480,966596
29441,00108499,966597
29441,00108502,966598
29441,00108669,966614
29441,00108677,966615
29441,00108812,966629
29441,00108820,966630
29441,00108839,966631
29441,00109665,966714
29441,00109827,966729
29441,00109835,966730
29441,00109843,966731
29441,00110027,966747
29441,00110035,966748
29441,00110043,966749
29441,00110744,966815
29441,00110752,966816
29441,00110914,966829
29441,00110922,966830
29441,00110930,966831
29441,00110949,966832
29441,00111325,966865
29441,00111333,966866
29441,00112976,967016
29441,00113131,967030
29441,00113140,967031
29441,00113158,967032
29441,00113166,967033
29441,00113301,967047
29441,00113468,967063
29441,00113476,967064
29441,00114642,967180
29441,00114650,967181
29441,00114669,967182
29441,00114677,967183
29441,00114812,967197
29441,00114820,967198
29441,00114839,967199
29441,00114847,967200
29441,00116653,967381
29441,00116823,967398
29441,00117382,967450
29441,00117900,967500
29441,00117919,967501
29441,00118079,967516
29441,00118621,967566
29441,00118630,967567
29441,00118648,967568
29441,00119709,967665
29441,00119717,967666
29441,00119725,967667
29441,00119733,967668
29441,00119890,967682
29441,00119903,967683
29441,00120057,967698
29441,00120065,967699
29441,00120073,967700
29441,00120081,967701
29441,00122270,967918
29441,00122610,967949
29441,00124273,968100
29441,00125679,968233
29441,00125687,968234
29441,00126101,968268
29441,00126110,968269
29441,00126128,968270
29441,00126276,968285
29441,00126454,968301
29441,00126780,968334
29441,00126969,968350
29441,00126977,968351
29441,00126985,968352
29441,00127370,968387
29441,00127531,968402
29441,00127540,968403
29441,00127680,968417
29441,00127698,968418
29441,00127701,968419
29441,74209663,1098558
29441,74216627,1098559
29441,74219197,1098560
29441,74220071,1100613
29441,74211943,1100614
29441,74209558,1100615
29441,74211749,1100616
29441,74212230,1100629
29441,74219383,1100630
29441,74219340,1100631
29441,74211927,1100632
29441,74211765,1100646
29441,74210351,1100647
29441,74216325,1100648
29441,74212753,1100649
29441,74219995,1100663
29441,74212168,1100664
29441,74219820,1100665
29441,74214861,1100666
29441,74209337,1100679
29441,74210475,1100680
29441,74218646,1100681
29441,74217372,1100682
29441,74208772,1100683
29441,74218530,1100696
29441,74209582,1100697
29441,74220560,1100698
29441,74212958,1100699
29441,74220470,1100713
29441,74218360,1100714
29441,74215663,1100715
29441,74210521,1100716
29441,74212630,1100730
29441,74214675,1100731
29441,74210750,1100732
29441,74211048,1100733
29441,74215680,1100746
29441,74214144,1100747
29441,74216392,1100748
29441,74211013,1100749
29441,74218883,1100763
29441,74219510,1100764
29441,74214810,1100765
29441,74220926,1100766
29441,74208942,1100780
29441,74209329,1100781
29441,74214934,1100782
29441,74219871,1100783
29441,74208748,1100796
29441,74209566,1100797
29441,74217046,1100798
29441,74208322,1100799
29441,74218085,1100800
29441,74210505,1100813
29441,74211323,1100814
29441,74220624,1100815
29441,74208829,1100816
29441,74215752,1100830
29441,74214594,1100831
29441,74216414,1100832
29441,74213083,1100833
29441,74215817,1100847
29441,74215949,1100848
29441,74208551,1100849
29441,74218549,1100850
29441,74209485,1100863
29441,74220292,1100864
29441,74209892,1100865
29441,74208527,1100866
29441,74216295,1100880
29441,74220225,1100881
29441,74209620,1100882
29441,74217631,1100883
29441,74211846,1100897
29441,74209752,1100898
29441,74214543,1100899
29441,74213911,1100900
29441,74210572,1100913
29441,74213717,1100914
29441,74212559,1100915
29441,74219537,1100916
29441,74210645,1100917
29441,74210270,1100930
29441,74216953,1100931
29441,74212796,1100932
29441,74217003,1100933
29441,74217496,1100947
29441,74220055,1100948
29441,74218875,1100949
29441,74213253,1100950
29441,74213768,1100964
29441,74215590,1100965
29441,74212672,1100966
29441,74208799,1100967
29441,74208977,1100980
29441,74208640,1100981
29441,74210220,1100982
29441,74207709,1100983
29441,74208039,1100997
29441,74217275,1100998
29441,74209388,1100999
29441,74213695,1101000
29441,74209884,1101014
29441,74210076,1101015
29441,74209345,1101016
29441,74217194,1101017
29441,74212079,1101030
29441,74208055,1101031
29441,74217232,1101032
29441,74218980,1101033
29441,74210882,1101034
29441,74214497,1101047
29441,74214179,1101048
29441,74211439,1101049
29441,74218964,1101050
29441,74209930,1101064
29441,74211234,1101065
29441,74213008,1101066
29441,74218662,1101067
29441,74216767,1101080
29441,74209175,1101081
29441,74207695,1101082
29441,74207938,1101083
29441,74210904,1101084
29441,74213024,1101097
29441,74210491,1101098
29441,74214187,1101099
29441,74207946,1101100
29441,74212729,1101114
29441,74208160,1101115
29441,74212800,1101116
29441,74207610,1101117
29441,74214527,1101131
29441,74214217,1101132
29441,74218123,1101133
29441,74214802,1101134
29441,74213385,1101147
29441,74208217,1101148
29441,74216554,1101149
29441,74219790,1101150
29441,74219987,1101151
29441,74216546,1101164
29441,74212850,1101165
29441,74209906,1101166
29441,74217488,1101167
29441,74219073,1101181
29441,74209612,1101182
29441,74213474,1101183
29441,74210084,1101184
29441,74214063,1101197
29441,74213660,1101198
29441,74217437,1101199
29441,74215760,1101200
29441,74210262,1101201
29441,74220632,1101214
29441,74207997,1101215
29441,74216970,1101216
29441,74214799,1101217
29441,74210009,1101231
29441,74220004,1101232
29441,74218417,1101233
29441,74220136,1101234
29441,74217186,1101248
29441,74216066,1101249
29441,74210440,1101250
29441,74219944,1101251
29441,74214330,1101264
29441,74218832,1101265
29441,74207768,1101266
29441,74208497,1101267
29441,74215493,1101268
29441,74216473,1101281
29441,74215345,1101282
29441,74219740,1101283
29441,74214489,1101284
29441,74219677,1101298
29441,74207750,1101299
29441,74212290,1101300
29441,74215884,1101301
29441,74220233,1101314
29441,74218166,1101315
29441,74216899,1101316
29441,74218581,1101317
29441,74208268,1101318
29441,74220535,1101331
29441,74209043,1101332
29441,74209604,1101333
29441,74211692,1101334
29441,74212184,1101348
29441,74210815,1101349
29441,74215469,1101350
29441,74215426,1101351
29441,74219766,1101365
29441,74211641,1101366
29441,76867013,668384
29441,76965520,671619
29441,76965694,671635
29441,72025344,827645
29441,72085860,828631
29441,72085886,828633
29441,72091916,829165
29441,72091932,829167
29441,72092416,829215
29441,72092505,829224
29441,70260303,829869
29441,72647876,919565
29441,72354658,922169
29441,72354674,922171
29441,72354690,922173
29441,72354747,922178
29441,72354763,922180
29441,00000752,958094
29441,00000779,958096
29441,00002011,958212
29441,00007161,958714
29441,00009458,958939
29441,00009520,958946
29441,00009601,958953
29441,00010154,959007
29441,00010200,959012
29441,00010405,959032
29441,00012270,959214
29441,00012360,959223
29441,00012440,959230
29441,00012530,959239
29441,00013390,959323
29441,00017167,959680
29441,00017957,959757
29441,00020630,959968
29441,00021385,960041
29441,00022411,960141
29441,00048410,960818
29441,00049069,960843
29441,00049085,960845
29441,00049204,960854
29441,00049344,960868
29441,00052256,961127
29441,00052272,961129
29441,00052329,961134
29441,00052345,961136
29441,00052361,961138
29441,00052418,961143
29441,00052434,961145
29441,00052507,961152
29441,00052663,961168
29441,00052680,961170
29441,00053023,961204
29441,00053112,961213
29441,00053163,961218
29441,00053180,961220
29441,00054275,961329
29441,00054526,961354
29441,00055000,961402
29441,00055026,961404
29441,00055433,961445
29441,00055700,961472
29441,00055751,961477
29441,00058157,961713
29441,00070122,962867
29441,00070190,962874
29441,00070211,962876
29441,00070262,962881
29441,00070947,962949
29441,00071013,962956
29441,00071030,962958
29441,00071102,962965
29441,00071129,962967
29441,00071285,962983
29441,00071625,963017
29441,00071803,963035
29441,00071854,963040
29441,00071870,963042
29441,00071943,963049
29441,00071960,963051
29441,00072010,963056
29441,00072036,963058
29441,00072052,963060
29441,00072109,963065
29441,00072125,963067
29441,00072192,963074
29441,00072214,963076
29441,00072265,963081
29441,00072281,963083
29441,00072303,963085
29441,00074624,963317
29441,00077712,963626
29441,00077739,963628
29441,00077780,963633
29441,00077801,963635
29441,00079715,963826
29441,00080241,963878
29441,00082180,964069
29441,00082619,964112
29441,00082759,964126
29441,00083720,964221
29441,00087165,964564
29441,00089605,964773
29441,00089672,964780
29441,00089745,964787
29441,00089907,964803
29441,00089923,964805
29441,00089990,964812
29441,00090743,964887
29441,00090760,964889
29441,00090832,964896
29441,00090859,964898
29441,00090905,964903
29441,00090921,964905
29441,00090999,964912
29441,00091014,964914
29441,00091081,964921
29441,00091103,964923
29441,00091154,964928
29441,00091332,964946
29441,00091359,964948
29441,00091405,964953
29441,00091421,964955
29441,00091499,964962
29441,00091510,964964
29441,00092118,965023
29441,00096717,965482
29441,00096784,965489
29441,00096806,965491
29441,00096857,965496
29441,00096873,965498
29441,00096890,965500
29441,00096946,965505
29441,00097039,965514
29441,00101311,965923
29441,00101338,965925
29441,00101400,965932
29441,00101427,965934
29441,00101656,965957
29441,00102695,966059
29441,00102903,966075
29441,00103144,966098
29441,00103160,966100
29441,00103527,966134
29441,00103594,966141
29441,00104345,966216
29441,00104418,966223
29441,00104434,966225
29441,00107948,966550
29441,00107964,966552
29441,00108367,966584
29441,00108456,966593
29441,00108529,966600
29441,00108545,966602
29441,00108685,966616
29441,00108707,966618
29441,00108774,966625
29441,00108790,966627
29441,00109630,966711
29441,00109800,966727
29441,00110060,966750
29441,00110094,966752
29441,00110264,966768
29441,00110345,966775
29441,00110523,966793
29441,00110809,966820
29441,00110850,966825
29441,00110876,966827
29441,00110965,966834
29441,00110981,966836
29441,00111074,966845
29441,00111180,966852
29441,00111260,966859
29441,00111287,966861
29441,00111368,966868
29441,00111406,966870
29441,00112100,966936
29441,00112607,966984
29441,00112623,966986
29441,00112690,966993
29441,00112895,967009
29441,00112917,967011
29441,00113018,967020
29441,00113174,967034
29441,00113190,967036
29441,00113263,967043
29441,00113280,967045
29441,00113352,967052
29441,00113379,967054
29441,00113425,967059
29441,00113441,967061
29441,00113514,967068
29441,00113530,967070
29441,00113603,967077
29441,00113786,967095
29441,00113875,967104
29441,00113948,967111
29441,00114278,967143
29441,00114685,967184
29441,00114707,967186
29441,00114723,967188
29441,00114774,967193
29441,00114790,967195
29441,00114863,967202
29441,00116610,967377
29441,00116637,967379
29441,00116793,967395
29441,00117242,967436
29441,00117315,967443
29441,00117358,967447
29441,00118494,967554
29441,00118753,967579
29441,00119598,967656
29441,00119660,967661
29441,00119687,967663
29441,00119750,967670
29441,00119776,967672
29441,00119938,967686
29441,00120022,967695
29441,00120049,967697
29441,00120090,967702
29441,00120316,967722
29441,00122157,967906
29441,00124192,968095
29441,00124427,968113
29441,00124443,968115
29441,00125962,968254
29441,00126071,968265
29441,00126144,968272
29441,00126730,968329
29441,00126950,968349
29441,73839140,1284572
29441,73838250,1284574
29441,73838020,1284579
29441,73839345,1284581
29441,73839264,1284588
29441,73838560,1284590
29441,73838470,1284597
29441,73838829,1284599
29441,73837954,1284604
29441,73838837,1284606
29441,73838209,1284613
29441,73838390,1284615
29441,73838942,1284622
29441,73838993,1284624
29441,73838438,1284629
29441,73837903,1284631
29441,73838152,1284633
29441,73837890,1284638
29441,73837830,1284640
29441,73838012,1284647
29441,73839329,1284649
29441,73838640,1284654
29441,73838233,1284656
29441,73838497,1284658
29441,73837938,1284663
29441,73838543,1284665
29441,73838004,1284672
29441,73839175,1284674
29441,73837857,1284679
29441,73839051,1284681
29441,73838489,1284683
29441,73838365,1284688
29441,73838446,1284690
29441,73838420,1284697
29441,73838080,1284699
29441,73837946,1284706
29441,73839230,1284708
29441,73838845,1284713
29441,73838314,1284715
29441,73838586,1284722
29441,74702084,1288107
29441,74700596,1288109
29441,74701177,1288114
29441,74700936,1288116
29441,74702394,1288123
29441,74702564,1288125
29441,74700740,1288132
29441,74701924,1288134
29441,74701525,1288139
29441,74701037,1288141
29441,74702513,1288148
29441,74701142,1288150
29441,74701258,1288157
29441,74702068,1288159
29441,74701720,1288164
29441,74701800,1288166
29441,74702041,1288173
29441,74700898,1288175
29441,74701126,1288182
29441,74701002,1288184
29441,74701711,1288189
29441,74702114,1288191
29441,74701576,1288198
29441,74702351,1288200
29441,74701991,1288207
29441,74702122,1288209
29441,74700510,1288214
29441,74701266,1288216
29441,74701886,1288223
29441,74701398,1288225
29441,74702181,1288232
29441,74701100,1288234
29441,74701061,1288239
29441,74701754,1288241
29441,74701215,1288248
29441,74700448,1288250
29441,74701584,1288257
29441,74701320,1288259
29441,74701681,1288264
29441,74701312,1288266
29441,74701827,1288273
29441,74702165,1288275
29441,74701231,1288282
29441,74701207,1288284
29441,74701339,1288289
29441,74700987,1288291
29441,74702149,1288293
29441,74701274,1288298
29441,74701282,1288300
29441,74700758,1288307
29441,74700480,1288309
29441,74701118,1288314
29441,74701878,1288316
29441,74701452,1288318
29441,74702017,1288323
29441,74208926,1098562
29441,74209833,1098564
29441,74215566,1098569
29441,74211293,1098571
29441,74216600,1100550
29441,74217305,1100552
29441,74215140,1100609
29441,74220705,1100611
29441,74209272,1100618
29441,74215744,1100620
29441,74217747,1100625
29441,74220144,1100627
29441,74209094,1100634
29441,74211145,1100636
29441,74211447,1100643
29441,74218697,1100645
29441,74214993,1100650
29441,74213806,1100652
29441,74215531,1100659
29441,74219421,1100661
29441,74220497,1100668
29441,74218468,1100670
29441,74213679,1100675
29441,74208764,1100677
29441,74210823,1100684
29441,74209698,1100686
29441,74210203,1100693
29441,74208659,1100695
29441,74209442,1100700
29441,74220179,1100702
29441,74211030,1100709
29441,74216023,1100711
29441,74218590,1100718
29441,74215833,1100720
29441,74211463,1100725
29441,74219251,1100727
29441,74209248,1100729
29441,74215370,1100734
29441,74215639,1100736
29441,74208500,1100743
29441,74216236,1100745
29441,74214985,1100750
29441,74207806,1100752
29441,74219898,1100754
29441,74216503,1100759
29441,74214209,1100761
29441,74215094,1100768
29441,74209680,1100770
29441,74220012,1100775
29441,74214349,1100777
29441,74212940,1100779
29441,74218255,1100784
29441,74209086,1100786
29441,74211218,1100793
29441,74219952,1100795
29441,74209221,1100802
29441,74217607,1100804
29441,74216252,1100809
29441,74215051,1100811
29441,74217950,1100818
29441,74219464,1100820
29441,74208071,1100827
29441,74216074,1100829
29441,74213300,1100834
29441,74208845,1100836
29441,74220020,1100843
29441,74209590,1100845
29441,74210319,1100852
29441,74215191,1100854
29441,74220128,1100859
29441,74215353,1100861
29441,74215256,1100868
29441,74207920,1100870
29441,74211340,1100877
29441,74209710,1100879
29441,74217577,1100884
29441,74217240,1100886
29441,74215515,1100893
29441,74210769,1100895
29441,74210190,1100902
29441,74207911,1100904
29441,74216040,1100909
29441,74211277,1100911
29441,74218689,1100918
29441,74218638,1100920
29441,74214969,1100927
29441,74219472,1100929
29441,74216791,1100934
29441,74215450,1100936
29441,74219081,1100943
29441,74208179,1100945
29441,74207814,1100952
29441,74208438,1100954
29441,74218492,1100959
29441,74213431,1100961
29441,74215850,1100963
29441,74217674,1100968
29441,74220713,1100970
29441,74213440,1100977
29441,74219928,1100979
29441,74215612,1100984
29441,74210939,1100986
29441,74220047,1100988
29441,74218794,1100993
29441,74212281,1100995
29441,74217399,1101002
29441,74216937,1101004
29441,74219502,1101009
29441,74220403,1101011
29441,74216147,1101013
29441,74211757,1101018
29441,74220411,1101020
29441,74207970,1101027
29441,74218050,1101029
29441,74214616,1101036
29441,74217330,1101038
29441,74207628,1101043
29441,74209191,1101045
29441,74208730,1101052
29441,74218921,1101054
29441,74211382,1101061
29441,74212354,1101063
29441,74215787,1101068
29441,74218476,1101070
29441,74210807,1101077
29441,74215388,1101079
29441,74217895,1101367
29441,74213369,1101368
29441,74219910,1101381
29441,74214918,1101382
29441,74220578,1101383
29441,74209701,1101384
29441,74219669,1101398
29441,74210793,1101399
29441,74220268,1101400
29441,74215647,1101401
29441,74215582,1101415
29441,74216341,1101416
29441,74218514,1101417
29441,74218913,1101418
29441,74214721,1101431
29441,74210394,1101432
29441,74213830,1101433
29441,74216716,1101434
29441,74220691,1101435
29441,74216619,1101448
29441,74216082,1101449
29441,74217658,1101450
29441,74213881,1101451
29441,74208470,1101465
29441,74210742,1101466
29441,74208985,1101467
29441,74214276,1101468
29441,74214268,1101482
29441,74216872,1101483
29441,74214136,1101484
29441,74209914,1101485
29441,74211390,1101498
29441,74213741,1101499
29441,74219782,1101500
29441,74220969,1101501
29441,74217380,1101515
29441,74214683,1101516
29441,74219057,1101517
29441,74208390,1101518
29441,74217518,1101532
29441,74214667,1101533
29441,74212206,1101534
29441,74213288,1101535
29441,74211242,1101548
29441,74211889,1101549
29441,74216783,1101550
29441,74215728,1101551
29441,74209493,1101552
29441,74209531,1101565
29441,74219561,1101566
29441,74208241,1101567
29441,74217178,1101568
29441,74218042,1101582
29441,74208306,1101583
29441,74220977,1101584
29441,74215183,1101585
29441,74213261,1101599
29441,74208128,1101600
29441,74210300,1101601
29441,74220950,1101602
29441,74218310,1101615
29441,74218344,1101616
29441,74213296,1101617
29441,74207679,1101618
29441,74218840,1101632
29441,74209469,1101633
29441,74210874,1101634
29441,74210483,1101635
29441,74214365,1101649
29441,74215000,1101650
29441,74217321,1101651
29441,74213520,1101652
29441,74217020,1101665
29441,74214420,1101666
29441,74217259,1101667
29441,74216694,1101668
29441,74208713,1101669
29441,74220284,1101682
29441,74208098,1101683
29441,74210360,1101684
29441,74220152,1101685
29441,74218433,1101699
29441,74215043,1101700
29441,74209299,1101701
29441,74210254,1101702
29441,74220110,1101716
29441,74215361,1101717
29441,74212907,1101718
29441,74214454,1101719
29441,74213466,1101732
29441,74214160,1101733
29441,74220640,1101734
29441,74216260,1101735
29441,74218000,1101749
29441,74216449,1101750
29441,74217585,1101751
29441,74210092,1101752
29441,74211633,1101766
29441,74219553,1101767
29441,74216686,1101768
29441,74210785,1101769
29441,74212516,1101782
29441,74216406,1101783
29441,74219146,1101784
29441,74218603,1101785
29441,74218905,1101786
29441,74220896,1101799
29441,74219405,1101800
29441,74217500,1101801
29441,74215795,1101802
29441,74211161,1101816
29441,74214772,1101817
29441,74209264,1101818
29441,74220659,1101819
29441,74216961,1101833
29441,74214314,1101834
29441,74215507,1101835
29441,74216031,1101836
29441,74208330,1101852
29441,74216864,1101866
29441,74214756,1101867
29441,73838977,1284567
29441,73838721,1284568
29441,73839302,1284569
29441,73838691,1284570
29441,73838500,1284583
29441,73839280,1284584
29441,73839248,1284585
29441,73837873,1284586
29441,73838659,1284587
29441,73838950,1284600
29441,73838381,1284601
29441,73838624,1284602
29441,73838896,1284603
29441,73839019,1284617
29441,73839086,1284618
29441,73837849,1284619
29441,73838772,1284620
29441,73839159,1284634
29441,73838900,1284635
29441,73838373,1284636
29441,73837822,1284637
29441,73838110,1284650
29441,73838802,1284651
29441,73838918,1284652
29441,73838675,1284653
29441,73838527,1284667
29441,73838632,1284668
29441,73838128,1284669
29441,73839132,1284670
29441,73839078,1284684
29441,73838870,1284685
29441,73837997,1284686
29441,73839353,1284687
29441,73838551,1284700
29441,73839167,1284701
29441,73838225,1284702
29441,73837881,1284703
29441,73838268,1284704
29441,73838357,1284717
29441,73839361,1284718
29441,73839000,1284719
29441,73838195,1284720
29441,74700685,1288110
29441,74701614,1288111
29441,74702530,1288112
29441,74702378,1288113
29441,74700430,1288126
29441,74701797,1288127
29441,74701835,1288128
29441,74702157,1288129
29441,74700863,1288130
29441,74700812,1288143
29441,74700618,1288144
29441,74701444,1288145
29441,74700626,1288146
29441,74702386,1288160
29441,74701070,1288161
29441,74702360,1288162
29441,74700944,1288163
29441,74701983,1288177
29441,74702106,1288178
29441,74700464,1288179
29441,74700600,1288180
29441,74702483,1288193
29441,74700804,1288194
29441,74702475,1288195
29441,74701819,1288196
29441,74700871,1288210
29441,74701916,1288211
29441,74702408,1288212
29441,74702220,1288213
29441,74701932,1288227
29441,74702343,1288228
29441,74701908,1288229
29441,74701630,1288230
29441,74700880,1288243
29441,74701770,1288244
29441,74700715,1288245
29441,74702467,1288246
29441,74700669,1288247
29441,74701134,1288260
29441,74702556,1288261
29441,74701975,1288262
29441,74701029,1288263
29441,74700855,1288277
29441,74702203,1288278
29441,74702009,1288279
29441,74701657,1288280
29441,74702440,1288294
29441,74701690,1288295
29441,74700707,1288296
29441,74700839,1288297
29441,74700677,1288310
29441,74701487,1288311
29441,74701479,1288312
29441,74701401,1288313
29441,74276786,1293424
29441,74280767,1293425
29441,74279700,1293426
29441,74277464,1293427
29441,71928332,840970
29441,72042648,845416
29441,72084405,849010
29441,72084456,849025
29441,72084502,849040
29441,74220519,1101464
29441,74208314,1101469
29441,74212370,1101471
29441,74214250,1101478
29441,74219111,1101480
29441,74213270,1101494
29441,74209159,1101496
29441,74216848,1101503
29441,74216988,1101505
29441,74208950,1101512
29441,74213156,1101514
29441,74216635,1101519
29441,74218751,1101521
29441,74215060,1101528
29441,74210548,1101530
29441,74207954,1101537
29441,74213377,1101539
29441,74211951,1101544
29441,74213733,1101546
29441,74214519,1101553
29441,74210920,1101555
29441,74219960,1101562
29441,74208870,1101564
29441,74211536,1101569
29441,74219065,1101571
29441,74217011,1101573
29441,74210068,1101578
29441,74219219,1101580
29441,74212303,1101587
29441,74209795,1101589
29441,74219090,1101594
29441,74216333,1101596
29441,74212990,1101598
29441,74216228,1101603
29441,74208454,1101605
29441,74214390,1101612
29441,73838926,1284571
29441,73839299,1284573
29441,73839310,1284580
29441,73838047,1284582
29441,73839183,1284589
29441,73839060,1284591
29441,73838730,1284596
29441,73838616,1284598
29441,73838985,1284605
29441,73838519,1284607
29441,73837911,1284614
29441,73839272,1284616
29441,73839221,1284621
29441,73839094,1284623
29441,73838454,1284630
29441,73838934,1284632
29441,73838101,1284639
29441,73837970,1284641
29441,73838136,1284646
29441,73838462,1284648
29441,73839213,1284655
29441,73838578,1284657
29441,73838098,1284664
29441,73838810,1284666
29441,73839043,1284671
29441,73839256,1284673
29441,73838667,1284680
29441,73837962,1284682
29441,73838322,1284689
29441,73838276,1284691
29441,73838349,1284696
29441,73839116,1284698
29441,73838594,1284705
29441,73838608,1284707
29441,73837814,1284714
29441,73838764,1284716
29441,73839108,1284721
29441,74700570,1288106
29441,74700391,1288108
29441,74701304,1288115
29441,74702173,1288117
29441,74702572,1288122
29441,74701495,1288124
29441,74700537,1288131
29441,74700650,1288133
29441,74701959,1288140
29441,74700553,1288142
29441,74700642,1288147
29441,74702319,1288149
29441,74701703,1288156
29441,74700405,1288158
29441,74702190,1288165
29441,74702491,1288167
29441,74702459,1288172
29441,74700383,1288174
29441,74700693,1288176
29441,74702025,1288181
29441,74702130,1288183
29441,74702289,1288190
29441,74700588,1288192
29441,74700499,1288197
29441,74700901,1288199
29441,74702424,1288201
29441,74700847,1288206
29441,74702297,1288208
29441,74700731,1288215
29441,74700545,1288217
29441,74702327,1288224
29441,74701347,1288226
29441,74700960,1288231
29441,74701428,1288233
29441,74702033,1288240
29441,74700456,1288242
29441,74701673,1288249
29441,74700421,1288251
29441,74702246,1288256
29441,74702416,1288258
29441,74701746,1288265
29441,74701509,1288267
29441,74702050,1288274
29441,74702300,1288276
29441,74701193,1288281
29441,74702580,1288283
29441,74700413,1288290
29441,74700910,1288292
29441,74701053,1288299
29441,74700502,1288301
29441,74701649,1288306
29441,74701606,1288308
29441,74701045,1288315
29441,74701622,1288317
29441,74702505,1288324
29441,74015052,1289292
29441,74273639,1293420
